2177-6652; REVISTA GESTÃO & TECNOLOGIA; B3
2177-6652; REVISTA GESTÃO & TECNOLOGIA; B3
1983-5213; REVISTA IBERO-AMERICANA DE CIÊNCIA DA INFORMAÇÃO; B3
1982-5587; REVISTA IBERO-AMERICANA DE ESTUDOS EM EDUCAÇÃO; B3
1022-6508; REVISTA IBEROAMERICANA DE EDUCACIÓN (IMPRESA); B3
1681-5653; REVISTA IBEROAMERICANA DE EDUCACIÓN (ONLINE); B3
2236-6040; REVISTA IBEROAMERICANA DE TURISMO; B3
2236-210X; REVISTA INTELIGÊNCIA COMPETITIVA; B3
2225-5117; REVISTA INTERNACIONAL DE INVESTIGACIÓN EN CIENCIAS SOCIALES; B3
2174-3681; REVISTA INTERNACIONAL DE RELACIONES PUBLICAS; B3
2236-5788; REVISTA JURÍDICA; B3
1516-2567; REVISTA KAIRÓS; B3
2176-901X; REVISTA KAIRÓS (ONLINE); B3
2177-2886; REVISTA LATINO-AMERICANA DE GEOGRAFIA E GÊNERO; B3
1853-6190; REVISTA LATINOAMERICANA DE METODOLOGÍA DE LA INVESTIGACIÓN SOCIAL; B3
1695-288X; REVISTA LATINOAMERICANA DE TECNOLOGÍA EDUCATIVA; B3
0034-9860; REVISTA MARÍTIMA BRASILEIRA; B3
2318-3233; REVISTA METROPOLITANA DE SUSTENTABILIDADE; B3
1806-5988; REVISTA MINEIRA DE CONTABILIDADE; B3
2446-9114; REVISTA MINEIRA DE CONTABILIDADE; B3
2236-1308; REVISTA MONOGRAFIAS AMBIENTAIS; B3
2178-6259; REVISTA NEGÓCIOS EM PROJEÇÃO; B3
1806-6755; REVISTA NERA (UNESP); B3
2238-5702; REVISTA ORG & DEMO (ONLINE); B3
1984-1566; REVISTA PEDAGÓGICA (CHAPECÓ. ONLINE); B3
1676-1901; REVISTA PRODUÇÃO ONLINE; B3
1983-4527; REVISTA PÓS-CIÊNCIAS SOCIAIS; B3
1981-4119; REVISTA SALUSVITA (ONLINE); B3
1984-3968; REVISTA SANTA CATARINA EM HISTÓRIA; B3
2177-6032; REVISTA TECNOLOGIA DE CRÉDITO; B3
1809-0044; REVISTA TECNOLOGIA E SOCIEDADE; B3
1984-3526; REVISTA TECNOLOGIA E SOCIEDADE (ONLINE); B3
1984-4751; REVISTA TECNOLOGIAS NA EDUCAÇÃO; B3
2179-5037; REVISTA UNIABEU; B3
1677-8308; REVISTA UNIFAMMA; B3
1982-0720; REVISTA UNIVERSITAS: RELAÇÕES INTERNACIONAIS; B3
1981-8203; REVISTA VERDE DE AGROECOLOGIA E DESENVOLVIMENTO SUSTENTÁVEL; B3
1678-8931; REVISTA VIRTUAL DE ESTUDOS DA LINGUAGEM; B3
1293-8882; REVUE TIERS MONDE; B3
1980-7031; RIC@. REVISTA INTERDISCIPLINAR CIENTÍFICA APLICADA; B3
2179-3565; RISUS - JOURNAL ON INNOVATIONS AND SUSTAINABILITY; B3
2179-3565; RISUS. Journal on Innovation and Sustainability; B3
2236-6040; RITUR - Revista Iberoamericana de Turismo; B3
2178-9061; ROSA DOS VENTOS; B3
1982-6745; Redes - A Revista do Desenvolvimento Regional; B3
1982-9949; Reflexão e Ação (versão eletrônica); B3
2175-0556; Revista Cientifica Hermes; B3
2175-0556; Revista Científica Hermes; B3
1980-5160; Revista Eletronica Sistemas & Gestão; B3
2177-7284; Revista Eletrônica Gestão e Serviços (REGS); B3
1980-5756; Revista Eletrônica Gestão e Sociedade; B3
2316-5812; Revista Eletrônica de Administração e Turismo; B3
1984-4204; Revista Eletrônica do Mestrado Profissional em Administração da UnP; B3
2236-1170; Revista Eletrônica em Gestão, Educação e Tecnologia Ambiental - REGET; B3
2236-1170; Revista Eletrônica em Gestão, Educação e Tecnologia Ambiental REGET-CT/UFSM; B3
2177-6522; Revista Gestão & Tecnologia; B3
1980-5756; Revista Gestão e Sociedade; B3
2177-6652; Revista Gestão e Tecnologia; B3
1022-6508; Revista Iberoamericana de Educación; B3
1676-2827; Revista Mediação; B3
2175-7984; Revista Política e Sociedade; B3
1517-672X; Revista Pretexto; B3
1517-672X; Revista Pretexto (Online); B3
1676-1901; Revista Produção Online; B3
2178-9061; Revista Rosa dos Ventos; B3
1981-3988; Revista Sinais; B3
2179-5037; Revista UNIABEU; B3
2179-5037; Revista UNIABEU.; B3
1984-4840; Revista da Faculdade de Ciências Médicas de Sorocaba; B3
1983-5205; Revista de Administração Hospitalar e Inovação em Saúde; B3
0101-9589; Revista de Ciências Humanas; B3
2179-7692; Revista de Enfermagem da UFSM; B3
2316-9834; Revista de Gestão Ambiental e Sustentabilidade GeAS; B3
2316-3712; Revista de Gestão em Sistemas de Saúde; B3
2316-3712; Revista de Gestão em Sistemas de Saúde - RGSS; B3
2238-5320; Revista de Gestão, Finanças e Contabilidade; B3
2238-5320; Revista de Gestão, Finanças e Contabilidade; B3
2237-3713; Revista de Tecnologia Aplicada; B3
2236-210X; Revista inteligência Competitiva; B3
1980-7031; Revista interdisciplinar científica aplicada; B3
1980-5160; S & G. SISTEMAS & GESTÃO; B3
1980-0002; SABIOS (FACULDADE INTEGRADO DE CAMPO MOURÃO. ONLINE); B3
2236-5834; SAÚDE (SANTA MARIA); B3
2394-336X; SCHOLEDGE INTERNATIONAL JOURNAL OF MULTIDISCIPLINARY & ALLIED STUDIES; B3
1415-6490; SCIENTIA IURIS (UEL); B3
1808-2793; SCIENTIA PLENA; B3
1679-0383; SEMINA. CIÊNCIAS SOCIAIS E HUMANAS (ONLINE); B3
2317-0204; SOCIEDADE EM DEBATE; B3
1807-5908; SUSTAINABLE BUSINESS INTERNATIONAL JOURNAL; B3
2177-7675; SUSTENTABILIDADE EM DEBATE; B3
2179-9067; SUSTENTABILIDADE EM DEBATE; B3
1984-6754; SYNESIS (ON LINE); B3
2316-1620; Simbiótica. Revista Eletrônica; B3
2316-1620; Simbiótica. Revista Eletrônica; B3
2317-0204; Sociedade em Debate; B3
2238-3875; Sociologia & Antropologia; B3
1983-7631; TECER (BELO HORIZONTE); B3
0102-5503; TECNOLOGIA EDUCACIONAL; B3
2176-4808; TEKHNE E LOGOS; B3
2359-7003; TEMAS EM EDUCACAO; B3
1982-8829; TEMPUS ACTAS DE SAÚDE COLETIVA; B3
1984-9036; TERRITÓRIOS E FRONTEIRAS (ONLINE); B3
2238-037X; TRABALHO & EDUCAÇÃO; B3
1516-9537; TRABALHO & EDUCAÇÃO (UFMG); B3
2237-1346; TRANSPORTES (RIO DE JANEIRO); B3
2318-5694; TRÍADE: COMUNICAÇÃO, CULTURA E MÍDIA; B3
1988-5261; TURYDES (MÁLAGA); B3
1988-5261; TURyDES - Revista de Investigación en Turismo y desarrollo local; B3
1988-5261; TURyDES Revista de Investigación en Turismo y Desarrollo Local; B3
1983-7631; Tecer; B3
2177-6032; Tecnologia de Crédito (Serasa-Experian); B3
1982-0305; Teias (Rio de Janeiro); B3
0300-5623; UROLOGICAL RESEARCH; B3
2179-8699; VEREDAS DO DIREITO; B3
1984-6746; VERITAS ONLINE; B3
2317-269X; Vigilância Sanitária em Debate: Sociedade, Ciência & Tecnologia; B3
1980-4512; ZERO-A-SEIS (FLORIANÓPOLIS); B3
2316-4360; Élisée - Revista de Geografia da UEG; B3
1980-4814; ABCUSTOS (SÃO LEOPOLDO, RS); B4
2152-2820; ACCOUNTING, ECONOMICS AND LAW: A CONVIVIUM; B4
2317-0190; ACTA FISIÁTRICA; B4
1850-2032; ACTAS DE DISEÑO; B4
1983-7089; ADMpg: GESTÃO ESTRATÉGICA.; B4
2164-2648; ADVANCES IN INFECTIOUS DISEASES; B4
1984-5634; AEDOS: REVISTA DO CORPO DISCENTE DO PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA DA UFRGS 
1981-9862; AGENDA SOCIAL (UENF); B4
0103-3557; AGORA (FLORIANOPOLIS); B4
1984-2538; AGRARIAN (DOURADOS. ONLINE); B4
2340-7743; AGUA Y TERRITORIO; B4
2322-6307; AMAZONIA INVESTIGA; B4
2317-5125; AMAZÔNIA - REVISTA DE EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICAS (ONLINE); B4
1390-1230; AMERICA LATINA EN MOVIMIENTO; B4
2325-4165; AMERICAN INTERNATIONAL JOURNAL OF SOCIAL SCIENCE; B4
2328-5699; AMERICAN JOURNAL OF ENVIRONMENTAL PROTECTION; B4
2326-9006; AMERICAN JOURNAL OF THEORETICAL AND APPLIED STATISTICS; B4
2278-0904; AMITY BUSINESS JOURNAL; B4
2238-2925; ANAIS BRASILEIROS DE ESTUDOS TURÍSTICOS; B4
1677-907X; ANIMUS (SANTA MARIA); B4
2175-4977; ANIMUS (SANTA MARIA. ONLINE); B4
2239-625X; ANUAC RIVISTA DELL'ASSOCIAZIONE NAZIONALI UNIVERSITARIA ANTROPOLOGI CULTURALI; B4
0102-9924; ANÁLISE ECONÔMICA (UFRGS); B4
2152-7385; APPLIED MATHEMATICS; B4
2054-7404; ARCHIVES OF BUSINESS RESEARCH; B4
0103-9253; ARIÚS: REVISTA DE CIÊNCIAS HUMANAS E ARTES (UFCG); B4
1982-9930; ARQUITETURISMO (SÃO PAULO); B4
2321-0893; ASIAN JOURNAL OF APPLIED SCIENCES; B4
2241-2891; ATINER'S CONFERENCE PAPER SERIES, NO: ART2012-0216; B4
2165-3887; ATLANTIC MARKETING JOURNAL (ONLINE); B4
1809-0354; ATOS DE PESQUISA EM EDUCAÇÃO (FURB); B4
0892-8916; ATS NEWS (1986); B4
1518-9597; AUGUSTO GUZZO REVISTA ACADÊMICA (SÃO PAULO); B4
2317-5125; Amazônia (UFPA); B4
2175-4977; Animus Revista do Programa de Pós Graduação da UFSM; B4
1856-9536; Anuario Estudios en Comunicación Social Disertaciones; B4
1519-7859; AÇÃO ERGONÔMICA; B4
2238-0701; Ação Midiática - Estudos em Comunicação, Sociedade e Cultura; B4
0103-8117; BAHIA ANALISE & DADOS; B4
2316-6614; BELAS INFIÉIS; B4
1809-4775; BIBLIONLINE (JOÃO PESSOA); B4
2236-9171; BIOENERGIA EM REVISTA: DIÁLOGOS; B4
1414-9230; BNDES SETORIAL; B4
2237-6208; BOLETIM DE ANÁLISE POLÍTICO-INSTITUCIONAL; B4
2176-9915; BOLETIM DE ECONOMIA E POLÍTICA INTERNACIONAL (IPEA); B4
2237-8006; BOLETIM GOVERNET DE ADMINISTRAÇÃO PÚBLICA E GESTÃO MUNICIPAL; B4
2357-9145; BOLETIM HISTORIAR; B4
2177-1847; BOLETIM REGIONAL, URBANO E AMBIENTAL - IPEA; B4
1981-3384; BOLETIM TEMPO PRESENTE (UFRJ); B4
0102-549X; BOLETIM TÉCNICO DO SENAC; B4
2179-2321; BRAZILIAN GEOGRAPHICAL JOURNAL: GEOSCIENCES AND HUMANITIES RESEARCH MEDIUM; B4
1981-1640; BRAZILIAN JOURNAL OF INFORMATION SCIENCE; B4
2446-8509; BRAZILIAN KEYNESIAN REVIEW; B4
1980-2447; BRAZILIAN REVIEW OF ECONOMETRICS; B4
0007-4403; BULLETIN DE PSYCHOLOGIE; B4
0103-8117; Bahia Análise & Dados; B4
2177-1847; Boletim Regional, Urbano e Ambiental (IPEA); B4
2359-6724; Brazilian Journal of Biosystems Engineering; B4
1516-1803; CADERNO DE ADMINISTRAÇÃO (UEM); B4
1983-0882; CADERNO PEDAGÓGICO (LAJEADO. ONLINE); B4
2237-5422; CADERNO PROFISSIONAL DE ADMINISTRAÇÃO - CPA; B4
1519-0951; CADERNOS ADENAUER (SÃO PAULO); B4
1676-8450; CADERNOS DA ESCOLA DO LEGISLATIVO; B4
1677-9061; CADERNOS DE COMUNICAÇÃO (UFSM); B4
2178-079X; CADERNOS DE EDUCAÇÃO -UFPEL (ONLINE); B4
2179-1562; CADERNOS DE ESTUDOS E PESQUISAS; B4
2178-2229; CADERNOS DE PESQUISA; B4
0102-4175; CADERNOS DE PESQUISA (UFMA); B4
2175-2613; CADERNOS DE PESQUISA: PENSAMENTO EDUCACIONAL (CURITIBA. ONLINE); B4
1413-6295; CADERNOS DE PSICANÁLISE (CÍRCULO PSICANALÍTICO/RJ); B4
1809-8606; CADERNOS DO DESENVOLVIMENTO; B4
2179-2143; CADERNOS DO TEMPO PRESENTE; B4
2179-2143; CADERNOS DO TEMPO PRESENTE; B4
1679-0316; CADERNOS IHU IDÉIAS (UNISINOS); B4
1809-9475; CADERNOS UNIFOA (IMPRESSO); B4
1517-3771; CAMINHOS DA HISTÓRIA (UNIMONTES); B4
1678-6343; CAMINHOS DE GEOGRAFIA (UFU); B4
1809-6271; CAMPO - TERRITÓRIO; B4
2317-2444; CAMPO JURÍDICO - REVISTA DE DIREITO AGROAMBIENTAL E TEORIA DO DIREITO; B4
1677-7794; CANTAREIRA (UFF); B4
2238-4901; CAP ACCOUNTING AND MANAGEMENT (ONLINE); B4
1809-2489; CAP ACCOUNTING AND MANAGEMENT (UFSC); B4
2238-4901; CAP Accounting and Management; B4
1413-0904; CARTA INTERNACIONAL; B4
1413-4608; CERÂMICA INDUSTRIAL (IMPRESSO); B4
1677-5716; CIENTEFICO; B4
1984-5529; CIENTÍFICA (JABOTICABAL. ONLINE); B4
1982-0801; CIENTÍFICA CET-FAESA; B4
1696-1277; CIRCUNSTANCIA (MADRID); B4
1981-4747; CIÊNCIAS SOCIAIS EM PERSPECTIVA; B4
1677-9665; CIÊNCIAS SOCIAIS EM PERSPECTIVA (IMPRESSO); B4
2176-9133; COGITARE ENFERMAGEM; B4
2316-4891; COLEÇÃO MEIRA MATTOS - REVISTA DAS CIÊNCIAS MILITARES (ONLINE); B4
2316-3992; COMUNICAÇÃO E MERCADO; B4
2178-2687; CONEXÃO: COMUNICAÇÃO E CULTURA; B4
2316-395X; CONFLUÊNCIAS CULTURAIS; B4
1809-3442; CONHECIMENTO INTERATIVO; B4
1413-1536; CONJUNTURA & PLANEJAMENTO; B4
1807-4871; CONJUNTURA ECONÔMICA GOIANA; B4
2236-8760; CONNEXIO - REVISTA CIENTÍFICA DA ESCOLA DE GESTÃO E NEGÓCIOS; B4
2175-7143; CONSTRUINDO; B4
2357-9048; CONTABILOMETRIA - BRAZILIAN JOURNAL OF QUANTITATIVE METHODS APPLIED TO ACCOUNTING; B4
0120-4203; CONTADURÍA UNIVERSIDAD DE ANTIOQUIA; B4
1519-0544; CONTEXTO (UFES); B4
2358-9566; CONTEXTO - REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM LETRAS; B4
2238-4200; CONTEXTOS DA ALIMENTAÇÃO; B4
1807-9539; CONTEÚDO (CAPIVARI. ONLINE); B4
1988-7833; CONTRIBUCIONES A LAS CIENCIAS SOCIALES; B4
1517-6975; CONVENIT INTERNACIONAL (USP); B4
2151-4755; CREATIVE EDUCATION; B4
2151-4771; CREATIVE EDUCATION; B4
2317-2452; CRIAR EDUCAÇÃO – Revista do Programa de Pós-Graduação em Educação – UNESC; B4
2236-5141; CRÍTICA DO DIREITO; B4
2341-3808; CUADERNOS DE GOBIERNO Y ADMINISTRACIÓN PÚBLICA; B4
1982-5838; CULTUR: REVISTA DE CULTURA E TURISMO; B4
1983-5930; CULTURAS MIDIÁTICAS; B4
2237-5422; Caderno Profissional de Administração (CPA) - UNIMEP; B4
2237-5422; Caderno Profissional de Administração da UNIMEP; B4
2236-7934; Cadernos de Agroecologia; B4
2316-3143; Cadernos de Graduação: ciências humanas e sociais,; B4
2447-7532; Cadernos do desenvolvimento; B4
1982-0801; Científica CET-FAESA; B4
2316-3992; Comunicação & Mercado - Revista Internacional de Ciências Sociais Aplicadas da UNIGRAN; B4
1982-5838; Cultur - Revista de Cultura e turismo; B4
2224-4131; DERECHO Y CAMBIO SOCIAL; B4
2237-9029; DESENVOLVIMENTO REGIONAL EM DEBATE; B4
1677-0013; DESTARTE (FESV); B4
1980-7805; DIREITOS CULTURAIS; B4
2177-1499; DIREITOS CULTURAIS (ONLINE); B4
2176-462X; DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS; B4
1813-9248; DIÁLOGOS DE LA COMUNICACIÓN; B4
1995-6630; DIÁLOGOS DE LA COMUNICACIÓN (EN LÍNEA); B4
2176-3070; Destaques Acadêmicos; B4
2237-2113; Destarte; B4
1982-0496; Direitos Fundamentais e Democracia; B4
2317-0751; DiversaPrática; B4
1983-1838; E-TECH: TECNOLOGIAS PARA COMPETITIVIDADE INDUSTRIAL; B4
1983-1838; E-Tech: Tecnologias para Competitividade Industrial; B4
2177-8310; EAD EM FOCO; B4
2177-8310; EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA; B4
1517-9354; ECONOMIA E DESENVOLVIMENTO (RECIFE); B4
1414-6509; ECONOMIA E DESENVOLVIMENTO (SANTA MARIA); B4
2318-647X; ECONOMIA E POLÍTICAS PÚBLICAS; B4
1983-1994; ECONOMIA ENSAIOS; B4
2178-0587; ECONOMIC ANALYSIS OF LAW REVIEW; B4
1871-3351; ECONOMIC SOCIOLOGY; B4
2047-0401; ECONOMICS AND FINANCE REVIEW; B4
2446-9297; ECONOMISTAS; B4
1678-0701; EDUCAÇÃO AMBIENTAL EM AÇÃO; B4
1982-596X; EDUCAÇÃO E FILOSOFIA (ONLINE); B4
2237-1648; EDUCAÇÃO, CULTURA E SOCIEDADE; B4
2176-4883; EM DEBATE (BELO HORIZONTE); B4
1980-3532; EM DEBATE (UFSC. ONLINE); B4
1809-0583; ENCICLOPÉDIA BIOSFERA; B4
0102-9169; ENERGIA NA AGRICULTURA (UNESP. BOTUCATU. IMPRESSO); B4
1808-8759; ENERGIA NA AGRICULTURA (UNESP. BOTUCATÚ. CD-ROM); B4
1415-7314; ENGEVISTA (UFF); B4
1927-7326; ENGINEERING MANAGEMENT RESEARCH (ONLINE); B4
1807-2038; ESCRITOS (CURITIBA); B4
1516-9375; ESPAÇO E GEOGRAFIA (UNB); B4
0103-3832; ESPAÇO PARA A SAÚDE; B4
0104-7469; ESPAÇO PEDAGÓGICO; B4
1983-036X; ESTUDO & DEBATE (ONLINE); B4
0104-7132; ESTUDO & DEBATE (UNIVATES. IMPRESSO); B4
1646-4850; ESTUDOS DO ISCA; B4
0104-4249; ESTUDOS EM DESIGN (IMPRESSO); B4
1678-698X; ESTUDOS GEOGRÁFICOS (UNESP); B4
1980-8208; ESTUDOS GEOLÓGICOS (UFPE); B4
2236-6407; ESTUDOS INTERDISCIPLINARES EM PSICOLOGIA; B4
1808-7310; ESTUDOS TECNOLÓGICOS (ONLINE); B4
1027-5207; EURODL (OSLO); B4
1807-0221; EXTENSIO (FLORIANÓPOLIS); B4
2318-1796; EXTENSÃO RURAL; B4
1415-7802; EXTENSÃO RURAL (SANTA MARIA); B4
1519-6895; EXTRAPRENSA (USP); B4
2238-8346; Educação e Políticas em Debate; B4
2317-2606; Enciclopedia Biosfera; B4
1809-0583; Enciclopédia Biosfera; B4
1415-7128; Estilos da Clínica (USP); B4
2316-400X; Extensão em Ação; B4
2358-6311; FAROL - REVISTA DE ESTUDOS ORGANIZACIONAIS E SOCIEDADE; B4
1677-0439; FAZ CIÊNCIA (UNIOESTE. IMPRESSO); B4
1679-723X; FFBUSINESS; B4
1518-9740; FISIOTERAPIA BRASIL; B4
1806-5457; FORMADORES (CACHOEIRA); B4
1981-3422; FÓLIO (CENTRO UNIVERSITÁRIO METODISTA); B4
1980-0827; FÓRUM AMBIENTAL DA ALTA PAULISTA; B4
1981-1268; GAIA SCIENTIA (UFPB); B4
1984-1647; GEOGRAFIA EM ATOS (ONLINE); B4
0104-4486; GEONOMOS; B4
2178-0463; GEOSABERES: Revista de Estudos Geoeducacionais; B4
2177-5230; GEOSUL; B4
0103-3964; GEOSUL (UFSC); B4
2317-5087; GESTÃO E CONEXÕES; B4
2446-8738; GESTÃO E DESENVOLVIMENTO EM REVISTA; B4
2037-7975; GIORNALE DI STORIA CONTEMPORANEA; B4
2176-1493; GIRO DO HORIZONTE; B4
2315-5086; GLOBAL ADVANCED RESEARCH JOURNAL OF MANAGEMENT AND BUSINESS STUDIES; B4
1540-8906; GLOBAL AQUACULTURE ADVOCATE; B4
0975-587X; GLOBAL JOURNAL OF HUMAN SOCIAL SCIENCES; B4
1866-0541; GLOBAL LABOUR UNIVERSITY WORKING PAPERS; B4
1809-6670; GOVERNET. BOLETIM DO ORÇAMENTO E FINANÇAS; B4
2358-4114; GRAGOATÁ (UFF); B4
2447-4096; GUAJU ¿ REVISTA BRASILEIRA DE DESENVOLVIMENTO TERRITORIAL SUSTENTÁVEL; B4
2177-1243; Gestão Pública: Práticas e Desafios; B4
1925-4741; HIGHER EDUCATION STUDIES (HES); B4
0101-9171; HIGIENE ALIMENTAR; B4
0103-409X; HISTORIA & PERSPECTIVAS (UFU); B4
2178-2911; HISTÓRIA DA CIÊNCIA E ENSINO: CONSTRUINDO INTERFACES; B4
1519-3314; HISTÓRIA ECONÔMICA & HISTÓRIA DE EMPRESAS; B4
0120-1301; HOJAS UNIVERSITARIAS; B4
2316-7963; HUMAN FACTORS IN DESIGN; B4
1645-7641; IADIS INTERNATIONAL JOURNAL ON WWW/INTERNET; B4
1645-7641; IADIS International Journal on WWWInternet; B4
2150-4083; IBUSINESS (ONLINE); B4
2150-4075; IBUSINESS (PRINT); B4
1984-1191; ILUMINURAS (PORTO ALEGRE); B4
2178-2075; INCID: REVISTA DE DOCUMENTAÇÃO E CIÊNCIA DA INFORMAÇÃO; B4
0214-9877; INFAD (BARCELONA); B4
1982-1654; INFORMÁTICA NA EDUCAÇÃO; B4
1558-2477; INNOVATIONS: TECHNOLOGY, GOVERNANCE, GLOBALIZATION; B4
1980-3486; INOVCOM (SÃO PAULO); B4
1923-2764; INTER ART ACTUEL; B4
1982-8497; INTERESSE NACIONAL; B4
1676-8701; INTERESSE PÚBLICO (IMPRESSO); B4
1980-0894; INTERFACEHS (ED. PORTUGUÊS); B4
2316-3321; INTERFACES CIENTÍFICAS - DIREITO; B4
2316-3828; INTERFACES CIENTÍFICAS - EDUCAÇÃO; B4
2316-3801; INTERFACES CIENTÍFICAS - HUMANAS E SOCIAIS; B4
2316-3798; INTERFACES CIENTÍFICAS - SAÚDE E AMBIENTE; B4
1807-1597; INTERLETRAS (DOURADOS); B4
2321-1784; INTERNATIONAL JOURNAL IN MANAGEMENT AND SOCIAL SCIENCE; B4
2160-9802; INTERNATIONAL JOURNAL OF APPLIED BEHAVIORAL ECONOMICS; B4
1311-1728; INTERNATIONAL JOURNAL OF APPLIED MATHEMATICS; B4
1923-4015; INTERNATIONAL JOURNAL OF BUSINESS ADMINISTRATION; B4
2278-1137; INTERNATIONAL JOURNAL OF BUSINESS AND MANAGEMENT CASES; B4
2229-6247; INTERNATIONAL JOURNAL OF BUSINESS MANAGEMENT AND ECONOMIC RESEARCH (IJBMER),; B4
2447-7451; INTERNATIONAL JOURNAL OF BUSINESS MARKETING; B4
1553-9563; INTERNATIONAL JOURNAL OF BUSINESS STRATEGY; B4
2305-509X; INTERNATIONAL JOURNAL OF CASE STUDIES; B4
0975-833X; INTERNATIONAL JOURNAL OF CURRENT RESEARCH; B4
2160-9918; INTERNATIONAL JOURNAL OF E-PLANNING RESEARCH; B4
2201-6740; INTERNATIONAL JOURNAL OF EDUCATION AND RESEARCH; B4
2141-6656; INTERNATIONAL JOURNAL OF EDUCATIONAL ADMINISTRATION AND POLICY STUDIES; B4
2220-8488; INTERNATIONAL JOURNAL OF HUMANITIES AND SOCIAL SCIENCE (IMPRESSO); B4
2221-0989; INTERNATIONAL JOURNAL OF HUMANITIES AND SOCIAL SCIENCE (ONLINE); B4
2349-0381; INTERNATIONAL JOURNAL OF HUMANITIES, SOCIAL SCIENCES AND EDUCATION; B4
2316-6517; INTERNATIONAL JOURNAL OF KNOWLEDGE ENGINEERING AND MANAGEMENT - IJKEM; B4
0976-6510; INTERNATIONAL JOURNAL OF MANAGEMENT (IJM); B4
2349-0349; INTERNATIONAL JOURNAL OF MANAGERIAL STUDIES AND RESEARCH; B4
2182-9306; INTERNATIONAL JOURNAL OF MARKETING, COMMUNICATION AND NEW MEDIA; B4
1918-7211; INTERNATIONAL JOURNAL OF PSYCHOLOGICAL STUDIES; B4
2163-1948; INTERNATIONAL JOURNAL OF PSYCHOLOGY AND BEHAVIORAL SCIENCES; B4
2291-2118; INTERNATIONAL JOURNAL OF RESEARCH IN BUSINESS AND TECHNOLOGY; B4
1947-9301; INTERNATIONAL JOURNAL OF TECHNOLOGY DIFFUSION; B4
1942-6097; INTERNATIONAL JOURNAL OF THE ACADEMIC BUSINESS WORLD; B4
1890-4865; INTERNEXT; B4
1679-9844; INTERSCIENCE PLACE; B4
2317-7217; INTERSCIENTIA; B4
1984-2406; INTERSECÇÕES (JUNDIAÍ); B4
2183-1793; INVESTIGAR EM EDUCAÇÃO; B4
2321-645X; IPASJ INTERNATIONAL JOURNAL OF MANAGEMENT; B4
2179-5525; Idéias - Revista do Instituto de Filosofia e Ciências Humanas da UNICAMP; B4
2178-2075; InCID: Revista de Ciência da Informação e Documentação; B4
1647-3582; Indagatio Didactica; B4
1984-5677; Interfaces Brasil/Canadá; B4
2316-3798; Interfaces Científicas - Saúde e Ambiente; B4
2164-2540; International Journal of Business and Social Research; B4
2219-1933; International Journal of Business and Social Science; B4
2221-0989; International Journal of Humanities and Social Science; B4
2221-0989; International Journal of Humanities dan Social Science; B4
2316-6517; International Journal of Knowledge Engineering and Management; B4
2175-2095; JORNAL BRASILEIRO DE ECONOMIA DA SAÚDE; B4
1934-4244; JOURNAL FOR GLOBAL BUSINESS AND COMMUNITY; B4
1542-8710; JOURNAL OF ACADEMY OF BUSINESS AND ECONOMICS; B4
2141-6664; JOURNAL OF ACCOUNTING AND TAXATION; B4
2141-6664; JOURNAL OF ACCOUNTING AND TAXATION; B4
1916-9752; JOURNAL OF AGRICULTURAL SCIENCE; B4
1791-6771; JOURNAL OF AIR TRANSPORT STUDIES; B4
2155-6199; JOURNAL OF BIOREMEDIATION & BIODEGREDATION; B4
2155-7950; JOURNAL OF BUSINESS AND ECONOMICS; B4
1475-3928; JOURNAL OF CUSTOMER BEHAVIOUR; B4
2006-9774; JOURNAL OF DEVELOPMENT AND AGRICULTURAL ECONOMICS; B4
2237-0374; JOURNAL OF ECONOMIC SOCIOLOGY STUDIES; B4
2325-6192; JOURNAL OF ENVIRONMENTAL ACCOUNTING AND MANAGEMENT; B4
2152-2219; JOURNAL OF ENVIRONMENTAL PROTECTION (ONLINE); B4
2359-1005; JOURNAL OF FINANCIAL INNOVATION; B4
2175-4411; JOURNAL OF HEALTH INFORMATICS; B4
2032-5355; JOURNAL OF INNOVATION ECONOMICS; B4
1555-6336; JOURNAL OF INTERNATIONAL FINANCE AND ECONOMICS; B4
1945-2950; JOURNAL OF INTERNATIONAL FINANCE STUDIES; B4
2229-5348; JOURNAL OF MANAGEMENT AND ENTREPRENEURSHIP; B4
1923-3965; JOURNAL OF MANAGEMENT AND STRATEGY; B4
2373-7603; JOURNAL OF MANAGEMENT INFORMATION SYSTEM & E-COMMERCE; B4
1941-899X; JOURNAL OF MANAGEMENT RESEARCH; B4
2333-6099; JOURNAL OF MARKETING MANAGEMENT (ONLINE); B4
2141-2286; JOURNAL OF NEUROSCIENCE AND BEHAVIORAL HEALTH; B4
1925-4059; JOURNAL OF NURSING EDUCATION AND PRACTICE (ONLINE); B4
2141-2677; JOURNAL OF PETROLEUM AND GAS ENGINEERING; B4
2161-7104; JOURNAL OF PUBLIC ADMINISTRATION AND GOVERNANCE; B4
2141-2480; JOURNAL OF PUBLIC ADMINISTRATION AND POLICY RESEARCH; B4
1523-6803; JOURNAL OF PUBLIC AFFAIRS EDUCATION (J-PAE.); B4
1752-8895; JOURNAL OF RISK MANAGEMENT IN FINANCIAL INSTITUTIONS (ONLINE); B4
